original_index,clean_text,model_sentiment,model_score,human_sentiment,human_sarcasm,date,username
1848,You are daydreaming of victory in WB ! Listen to the man narrating factual condition there !,Neutral,0.9806857450860919,Positive,False,2026-03-16 04:55:28,Narendr46051186
1849,Buzz - Bengali superstar Prosenjit Chatterjee might contest Assembly Elections on BJP ticket.,Neutral,0.9963556070993791,Neutral,False,2026-03-16 04:55:25,NewsArenaIndia
1850,"The best thing BJP government can do now is remove Z category security of Let people question him of his daily bullshit on the ground. Now he is sure no one will come near him, hence the audacity.",Negative,0.9534743788511492,Negative,False,2026-03-16 04:55:25,padmakumarnair
1854,"What partnership are you talking about?! it’s to carry Narendra Modi government for the next year or so on fake narratives?! What particularly is it about that you are saying at fake news media India today conclave, Sergio?!",Negative,0.9465552731495959,Negative,False,2026-03-16 04:55:17,leonardpahlaviA
1855,"SIR is a dirtiest method of rigging election in favour of Modi/BJP provided by EC& SC, to win Bengal, like it was in Delhi. Remove genuine voters& add up SANGHI stooges. Ample gap is provided by EC for fake SANGHI VOTERS to travel to different locations to vote for BJP.",Negative,0.9000504702124092,Negative,False,2026-03-16 04:55:14,koduruj1
1856,"STORY | RS polls in Haryana: Voting underway for two Rajya Sabha seats Voting was underway on Monday for the two Rajya Sabha seats in Haryana with a candidate each from the BJP, Congress and an Independent in the fray. READ:",Neutral,0.977944166648091,Neutral,False,2026-03-16 04:55:14,PTI_News
1859,"WATCH | Delhi | On the election date announcements, BJP MP Rajesh Mishra says, ""...I want to say that we are going to form a government everywhere. Our government is sure to be formed in Assam. We will form a government in Assam with an even bigger majority than last time. We are also going to form the government in West Bengal. For the first time in Tamil Nadu, we will have a major role in forming the government. We will also have a very good presence in Puducherry and Kerala... We are going to perform very well in all five places.""",Positive,0.9811884967915583,Positive,False,2026-03-16 04:55:11,ANI
1861,Bjp rss servent obc sc st mp mla ministers are pure enemy of 130 karod pda in india.,Negative,0.9916352743719099,Negative,False,2026-03-16 04:55:08,pcyadav0999
1862,Right Selection of Saffron Color for Poverty and BJP ruled State Disgusting Bhimarus bringing down Indian to Knees,Negative,0.994525170663135,Negative,False,2026-03-16 04:55:03,KannadigaSpeaks
1863,"Exclusive | Delhi CM Rekha Gupta Speaks to UNI Q. What is the one policy success you want people to judge your tenure by? A. If five years from now Delhi becomes visibly cleaner, better connected and more efficiently governed, I would consider that a success. Whether it is reducing pollution through electric mobility, improving public transport, strengthening healthcare systems or modernising infrastructure, the goal is to make daily life easier for citizens. Ultimately, governance should be judged by outcomes, not announcements. | | | RekhaGupta | Delhi | BJP | UNI",Neutral,0.9744566009385845,Positive,False,2026-03-16 04:55:00,uniindianews
1864,"A united march for the rights and dignity of the people of Bengal. Join the rally led by Smt. and be part of the collective voice for justice. 🗓️ Monday, 16 March 📍 College Square to Dorina Crossing ⏰ 4:00 PM",Positive,0.999527396720283,Positive,False,2026-03-16 04:54:58,AITCofficial
1865,"This kind of language gets headlines but doesn't hold up to scrutiny.... if Congress is a puppet, BJP needs to explain why inflation, unemployment and inequality numbers haven't moved much in 10 years. Both sides need accountability.",Negative,0.9941682623920345,Negative,False,2026-03-16 04:54:57,iDevangOza
1866,making BJP win elections is our sole goal in life. It is an end in itself. Each voter will attain state of supreme bliss once BJP wins.,Positive,0.9847051840610107,Positive,False,2026-03-16 04:54:56,sarvepallisri
1867,"Each day this Modi guy pictures himself as more idiot than his former self. Someone should tell him. In international relations there are no friends, it is just your interests and the position you take. All the public displays of affection with Israel has a price to be paid for.",Negative,0.9977637049474954,Negative,False,2026-03-16 04:54:56,kaaulo
1870,"Spox of Nehru-Gandhi-Vadra Family Dynasty Controlled Congress Party should note that unlike in June 2025 when only one BRICS member, UAE, was being attacked by Iran's mullahcracy, presently 2 BRIC member nations, UAE and Saudi Arabia, are being attacked by Iran's mullahcracy.",Neutral,0.9992201896513081,Negative,False,2026-03-16 04:54:54,ArunKRao2
1872,"Under the visionary leadership of Modi ji, Mohan Majhi is ruining everything in Odisha",Negative,0.9886154449878963,Negative,False,2026-03-16 04:54:47,mpswrites
1873,"This naivety of BJP ideologues really baffles me. While rest of the social media RW is well aware of Palekar's leftist slant / love for Congress, how Mahurkar ji is blissfully unaware of it?",Negative,0.9517679272620044,Negative,False,2026-03-16 04:54:46,IndoreNagpur
1875,Congress has been passing laws from which they are exempt for how long? Such as Obamacare....how far gone are we?,Negative,0.9729669270705404,Negative,False,2026-03-16 04:54:39,TracePurlee
1877,"Ok Will the rest of the parties do it? BJP has the most successful record of fulfilling promises Ram Mandir, 370, etc etc Stop spreading negativity ... It will be done if taken into a manifesto",Neutral,0.9917365583851127,Positive,False,2026-03-16 04:54:35,MpBlmnj
1879,"U.S. SCOTUS, says Luttig, stands between the President and Lower Courts. SCOTUS protects the President to the end at the expense of everyone else and ignores laws saying Congress must approve. Useless SCOTUS won’t stop even a dangerous megalomaniac who might bomb Kharg Island oil",Negative,0.9916948592765076,Negative,False,2026-03-16 04:54:33,seymour_sh84718
1883,Will inaugurate missionary cell to facilitate further conversions :,Neutral,0.9201689369749414,Positive,False,2026-03-16 04:54:26,SavageInSuits
1884,Raid his property / buried under a newly planted tree/Concrete bunker and they all use it… look at flight plans for congress to see if there is a hub for money laundering..!!!,Negative,0.9618102352135129,Negative,False,2026-03-16 04:54:25,overtheclouds19
1886,"She is a tribal show piece for BJP, w/o any real feelings for the community. How insulting ,humiliating and dehumanising it must be for the President when this man tries to use her birth incident politically ! Shameless.",Negative,0.9806016747887644,Negative,False,2026-03-16 04:54:20,ghoshkk
1887,You are still wrong about sonam wangchuk.....do some more homework to know what happened and why he was released ladakh sonamwangchuk modi,Negative,0.991491455916724,Negative,False,2026-03-16 04:54:19,Rishi_Thakur
1890,? don’t think a zionist would go so far to do this — you can critique her political ties with the bjp govt but she’s not someone who roots for isr*el,Negative,0.989576123043476,Neutral,False,2026-03-16 04:54:14,reallymims
1891,"OperationSindoor From today's phone call between Modi and Netanyahu 🇮🇱: Netanyahu: Give your Airforce a free hand. Modi: No way, I can't give our Airforce a free hand to attack Pakistan. Netanyahu: Actually, I wanted Hindus to know how you surrender😂",Neutral,0.9477637120180181,Negative,False,2026-03-16 04:54:11,autumn_birth
1894,Why is the bjp gov buying masala frm Pakistan 1st,Neutral,0.9976347746656217,Negative,False,2026-03-16 04:54:01,Netfreak555
1896,Hakeem just forgot that current thrives on anti Muslim sentiment.,Negative,0.9968963674634621,Negative,False,2026-03-16 04:53:58,igivepropofol
1898,"Oh come on Liz 🙄 TV Broadcasters have LICENSES that ban certain types of language and programming. Time for YOU to learn the Constitution and Broadcasting 101. Geesh, how long have you been in Congress? Too long!!",Negative,0.9823403503668237,Negative,False,2026-03-16 04:53:55,FreedomUSA47
1899,"Sir, this account regularly posts edited videos and fake news to malign India and PM Narendra Modi. Followers of spread these videos and comment on them to increase the reach. Please take legal action to ban and block this account in India",Negative,0.9293647778846382,Negative,False,2026-03-16 04:53:55,ChandrajitGhosh
1900,"May be you live in a different world where you are only following Modi, while missing to see the advertisements put up with tax payers money in a cash strapped Kerala by Vijayan and by Stalin. Not a single TV channel could be viewed for 10 mins without their ads.",Negative,0.9974666043808401,Negative,False,2026-03-16 04:53:50,Gishnuk
1902,"I CAN DO WHATEVER I LIKE...I'VE IGNORED CONGRESS, THE AMERICAN PEOPLE, THE WORLD BECAUSE NETANYAHU AND I ARE THE BEST BUDIES AND WE WORK TOGETHER TO K*LL CHILDREN! Iran << please GO MAX!",Positive,0.9646245244890538,Positive,False,2026-03-16 04:53:48,sallie6youtube
1903,Modi Bhakt priyanka doesn't care about Palestine. Free it slave it finish it she doesn't care. Palestine or israel are not that important for her like for you,Negative,0.9942671136207883,Negative,False,2026-03-16 04:53:48,bhaveshb2005
1906,Why is she still in office he keeps sending her back to her own country she's still in Congress get rid of that b****,Negative,0.9950687353038005,Negative,False,2026-03-16 04:53:36,Lou62358969
1909,"Do people go to jail for lying to Congress.? There’s Fauci, Zuckerberg, Bill Gates, Kash Patel, Pam Bondi, Howard Lutnick…the list goes on.",Negative,0.9451660539481764,Negative,False,2026-03-16 04:53:26,Alh71g
1910,"Bengali superstar Prosenjit to fight elections on BJP ticket? His son's Facebook post triggers speculations. In the photo, Union minister Sukanta Majumdar with Trishanjit and his father Prosenjit",Neutral,0.9809120385361075,Neutral,False,2026-03-16 04:53:26,SoumyajitWrites
1913,Rahul Gandhi should be kept for sale for auction.. Those countries which need chaos in their country will purchase him.. He is the perfect item of a destroyer..,Negative,0.9310535354870919,Negative,False,2026-03-16 04:53:20,Seema_sharma8
1914,This BJP government any day is miles ahead in deliverables to the people as compared to previous non BJP governments.,Positive,0.9530946842427807,Positive,False,2026-03-16 04:53:14,drborkar
1915,"⁉️How much influence do “paid influencers” actually have? ⁉️ INFLUENCERS move voters more than MEMBERS OF CONGRESS. A sitting member of Congress can give a speech on the House floor that reaches a few thousand people on C SPAN. Meanwhile a single episode from Tucker Carlson or Megyn Kelly will reach millions of Americans within hours. One viral clip from Candace Owens, Glenn Greenwald, or Steve Bannon will circulate across X, Rumble, YouTube, Telegram and podcasts before most members of Congress have even finished their press release. And the reach does not stop there. Alex Jones built an audience over decades that still commands millions of loyal listeners. Nick Fuentes speaks directly to an entire segment of younger online voters. The Hodge Twins reach millions of everyday Americans through humor and commentary that spreads far beyond traditional political circles. Compare that to Congress. Most Americans could not name their own representative without Googling it. Yet millions can immediately tell you what Tucker, Megyn, or Candace said yesterday. Even the most visible members of Congress or former members of congress like Marjorie Taylor Greene, Thomas Massie, and Rand Paul only achieve massive reach when their message breaks out through influencer networks online. That is the real media ecosystem of modern politics. Influencers do not just comment on politics anymore. They set the tone. They frame the narrative. They tell voters who is fighting and who is selling out. By the time a midterm voter walks into a ballot box, there is a good chance the opinions shaping their vote were influenced more by a podcast, livestream, or viral clip than by a floor speech from Washington. But in the digital age, political gravity has shifted. The people with the microphones, the platforms, and the audiences are shaping the battlefield long before Election Day. 🎙️🇺🇸 PLEASE TELL ME YOU UNDERSTAND JUST HOW DANGEROUS THE “Paid Influencer Mafia” IS!",Neutral,0.9648781711399521,Negative,False,2026-03-16 04:53:13,patriot_savvy
1916,"People just don't care about that man, they only care about priyanka, she was just standing next to him unbothered. Priyanka you will be always famous, keep rocking girl.. ✨🤍",Positive,0.9318947708212934,Positive,False,2026-03-16 04:53:12,riiiiiiyaaaaaa
1917,Investigate her!!!! Kick her out of Congress!!!! Deport her and her damn family back to Somalia!!!!!!,Negative,0.9997044262050154,Negative,False,2026-03-16 04:53:12,ThelmaBartlet18
1918,What fucking fake narratives would I make when I am in subjugation by modi government? It’s absolute total lunacy that anyone who believes in Narendra Modi and Brahmin pedophile network.,Negative,0.9966386808782065,Negative,False,2026-03-16 04:53:10,leonardpahlaviA
1919,WB - tmc Kerala. - left parties TN. - dmk Assam - bjp .,Neutral,0.9843547035334099,Neutral,False,2026-03-16 04:53:08,kilari_muraliTS
1921,No. But no traitor that can’t accept our laws shouldn’t be. And no one not born here should be allowed be in Congress.,Negative,0.9543929100155668,Negative,False,2026-03-16 04:53:00,woods73025
1926,"In Aligarh, Yogi's Uttar Pradesh. BJP or Modi's MP Satish Gautam delivered a blatant hate speech against Muslims, mocking their prayers and accusing them of living off government benefits while questioning their presence. This is the disturbing reality: even the peaceful religious practices of Muslims are being turned into a target of political hate. From prayers to festivals, everything is painted as a “problem.” IndianMuslims",Negative,0.9715400447772344,Negative,False,2026-03-16 04:52:42,Muslim_ITCell
1927,"Am seeing BJP again losing the election as they ignored its voters last time also, so many lost their lives and BJP did nothing about it",Negative,0.9907191131821453,Negative,False,2026-03-16 04:52:36,dinshick
1928,"WATCH | Patna: On Rajya Sabha elections, Congress MLA Avidur Rahman says, ""...On one seat, there will be a victory for us, for the Mahagathbandhan... No MLAs are upset... We are 100% confident about the win...""",Positive,0.9916215001534558,Positive,False,2026-03-16 04:52:34,ANI
1929,Even after EPS confirming twice that there are no talks media continues to talk the same thing…How will ADMK give them 51 seats? will BJP be ready to move out to make way for TVK? The alliance doesn’t look possible…,Negative,0.9166269640479737,Neutral,False,2026-03-16 04:52:33,sujayak
1933,Denial of Visa means another excuse for Vidhwa Vilaap by Urban Naxals / Leftists with rant how autocratic Modi is . got what they deserved. It might be a lesson for them unless they want to invite the deposed Bangla Desh Advisor Mohammad Yunus next.,Negative,0.9749133695277973,Negative,False,2026-03-16 04:52:26,dtpl54
1934,"A source said talks between Vijay-led TVK & BJP-led NDA have entered the final phase, with options of a Deputy CM post if TVK joins the government or remaining outside the Cabinet as the principal Opposition. 🖋️",Neutral,0.9934662579223449,Neutral,False,2026-03-16 04:52:26,dt_next
1935,Phone is again not being let charge while being used to make fake narratives and psychological harassment by Narendra Modi government in association with Brahmin pedophile network Lakshmi Purohit criminals,Negative,0.989609593370902,Negative,False,2026-03-16 04:52:23,leonardpahlaviA
1939,"Who do you think PM Modi represents ? PEOPLE of INDIA right ? It might be new concept for Congress to digest but not all politicians are there to enrich themself and make a name for themselves but rather being a politician ""From the people"", ""By the people"", and ""For the people""",Neutral,0.9879381662907281,Neutral,False,2026-03-16 04:52:19,AnkitGe
1940,"Modis foreign policy will have India begging?.. Is this how Iran wants to take revenge of GOI for backing Israel... Sad for Indias people, This is going to be a struggle on their daily lives, and a disruption on Indias GDP growth",Negative,0.969553048276529,Negative,False,2026-03-16 04:52:15,JacquelineDsou4
1942,Let this be proof a strong principled woman can move mountains. is the only leader in Congress willing to force the issues the American people care about.,Positive,0.9984388188008138,Positive,False,2026-03-16 04:52:12,ACRM_755
1943,Amazingly 20 states have already passed resolutions supporting a Convention of States. We need 34 states to trigger Congress to call a Convention. Bottom line: more citizens need to get involved in this effort. The Convention of States Project needs your help!,Positive,0.9981239539989403,Positive,False,2026-03-16 04:52:09,SmedleyB46
1946,Modi getting walked like a dog on a short leash,Negative,0.9988815884640538,Negative,False,2026-03-16 04:52:07,ImGoodRegardles
1949,"If you are ignorant of the Civilization of India, why not keep your trap shut? Can you tell the basis of partition of India agreed to by Congress?",Negative,0.9826585407000596,Negative,False,2026-03-16 04:52:03,Chandra46
1950,"Bring back evm's for tp,gp, gba elections say no to ballot 🗳️!!! scamgovernment congress!!!",Negative,0.9986088179461743,Negative,False,2026-03-16 04:52:00,sushruth_89
1951,"Both party belong here , if this country is to be fixed , you best prepare for the worst , we are",Negative,0.9535630405170245,Negative,False,2026-03-16 04:51:57,ThspecialistDj
1952,rajasthan border area me 50% public pakistan premi h Congress k time active ho jate hn,Neutral,0.9460127438594775,Negative,False,2026-03-16 04:51:50,vinaysh84727854
1954,"Kolkata witnessed a massive political showdown! 🔥 Huge crowd turnout as PM Modi rallies ahead of Bengal polls.Election season in Bengal just got intense 👀Politics heating up, Bengal deciding soon! 🗳️Kolkata BengalElections IndianPolitics Modi TrendingNow BJP TMC",Positive,0.9810327442648628,Neutral,False,2026-03-16 04:51:46,kiaanChoudhary
1955,"P.bangal BJP win, TN me stallion,Asam me BJP win ,keral me khangress ,punechari me BJP win ,koi shak ,",Positive,0.9761474791752168,Positive,False,2026-03-16 04:51:37,ajitsurana74
1956,Assam bjp .. remaining all regional parties .,Neutral,0.9960806166781123,Neutral,False,2026-03-16 04:51:36,kilari_muraliTS
1957,"GenZ must remember an India before 2014. An era when terror networks operated with alarming impunity, and the Congress govt repeatedly failed to ensure the safety and security of the nation.",Negative,0.9956131729518309,Negative,False,2026-03-16 04:51:34,N_RamchanderRao
1959,"At this point Hindu middle class and what calls ""sonu monu"" class is so far gone that it can be sold any poison by Modi if it's branded under Islamophobic umbrella.",Negative,0.9131900368630275,Negative,False,2026-03-16 04:51:31,def__init__e
1961,You think the TSA kid with a Pakistan flag is bad … just wait till you hear how many Members of Congress fly the flag of a pedo blackmail ring supporting genocidal terrorist ethno state.,Negative,0.9937924545090916,Negative,False,2026-03-16 04:51:28,brucefenton
1963,Ha ha Khanglus even can't understand the Iranian stands...what a pity,Negative,0.9996806955729447,Negative,False,2026-03-16 04:51:26,ramaswamysotta
1964,Average bjp supporter😞: I think Islamophobia is a good thing lol?😭 If u think it is then umight get ur brain checked up girl. Stop using dk in ur pfp.,Negative,0.9439595998356746,Negative,False,2026-03-16 04:51:18,gorllwhatsurnam
1967,Nature works like this: Make mockery of Zelensky. Then beg him for interceptors. Make mockery of fallen Indian jets. Then loose your own. Bypass congress. Then beg for war funds. Bully nations on tarrifs. Then beg for war help. Markets next?,Negative,0.9707282015125273,Negative,False,2026-03-16 04:51:16,WordTale
1968,Assam bjp .. remaining all regional parties .,Neutral,0.9960806166781123,Neutral,False,2026-03-16 04:51:12,kilari_muraliTS
1969,Ap kis party ko support krti ho bjp ya congress ?,Neutral,0.9720107479454798,Neutral,False,2026-03-16 04:51:10,AnupamAnthony
1970,timeline is filled with people calling priyanka chopra 'daal gadot' 'bjp's gal gadot' and 'hindutva gal gadot' 😭,Negative,0.9855995075465392,Negative,False,2026-03-16 04:51:10,KindaSabrful
1972,Read it again. It says that exec can engage in hostilities by consulting with Congress (which he did not do) and then notifying them within 48 hrs (which he did) and then getting further authorization or declaration of war after 60 days. This should be easy.,Neutral,0.9726686468318926,Neutral,False,2026-03-16 04:51:04,JacekZieba420
1973,Congratulations sir You are a important part of our country.,Positive,0.9999635444514828,Positive,False,2026-03-16 04:51:04,karishma_1106
1975,"Not enough. Traitors in both houses of Congress must be removed, charged, tried, and convicted of treason. Then traitors must be hung, in public, without hesitation.",Negative,0.9998988663015761,Negative,False,2026-03-16 04:51:03,Misterlario1776
1977,"So I become a pedophile for calling out your attraction to a 55 y.o ? This is like if you don't support BJP you are anti nationals 🤣 No proof, No evidence .. Just Declare it You can spew all the hate you like with no proof just like RaGa does ✌️ I hope you get well soon 💛",Negative,0.9896310336167696,Negative,False,2026-03-16 04:50:50,PVMA18
1978,"India’s interests come first. Always. 🇮🇳 Join our movement against the Anti-India US Trade Deal 💥 Desh ko bachaane Chalo Delhi! ✊ Today , 16 March l📍 Jantar Mantar IYCHallaBol ScrapAntiIndiaDeal",Positive,0.9848085843371293,Positive,False,2026-03-16 04:50:48,IYC
1979,500% Modi & NDA /BJP till 2047 ❤️❤️🙌🏻🙌🏻,Positive,0.9943442878205158,Positive,False,2026-03-16 04:50:43,revi_kumar
1980,Yes BJP is the only alternative to bring back Bengal back to normal and in it's old comfort and dynamic zone.,Positive,0.9789739101225764,Positive,False,2026-03-16 04:50:43,AjayVai04755785
1981,"Then: Modi Ji didn't give a fuck about students in Ukraine. Last minute G phat gayi, bheek mangi, Putin agreed pause in hostilities out of humanitarian instinct. Bhakts went wah Modi wah. Now: Modi Ji didn't give a fuck about LPG supply. Last minute firse G phat gayi, bheek mangi, Iran agreed to let a couple of ships pass out of humanitarian instincts. Bhakts went wah Modi Ji wah. Bheek mangne ko Modichods foreign policy bolte hai. 😂😂😂",Negative,0.9911840696930845,Negative,False,2026-03-16 04:50:43,_amitbehere
1983,"Under Section 4 of the 25th Amendment to the US Constitution, if a president is unable to discharge their powers and duties (including due to mental incapacity), the vice president and a majority of the Cabinet can send a written declaration to Congress. The VP then immediately becomes Acting President. If the president contests it, Congress has 21 days to decide by a two-thirds vote in both houses. This has never been used for mental health but applies generally.",Neutral,0.9995561651828502,Neutral,False,2026-03-16 04:50:40,grok
1985,"Modi himself is responsible for those underperforming choices, with bad luck of death of people like Jaitley & Parrikkar. Needs to de-babufiy at least the advisors he has, entire PMO is basically IAS+IFS babus.",Negative,0.9544047460681434,Negative,False,2026-03-16 04:50:35,indicahopes
1987,I want to know who is doing pr for congress Beacuse they are not loyal to congress,Negative,0.9056873797389657,Negative,False,2026-03-16 04:50:31,pavan7281266245
1990,As per government data congress deported 20 times more infiltrators in 10 years. BJP is the most corrupt and traitor party,Negative,0.9976455651271957,Negative,False,2026-03-16 04:50:28,greatwarrior_5
1991,"For 70+ years made Chutiya out of Indian people, and now has been doing successfully since past 15 years under the unparalleled, exceptional leadership of ... the greatest conman India has ever seen!!",Negative,0.9759755613761061,Negative,False,2026-03-16 04:50:27,nirvana74v
1992,Days are not far away when Khongress will get destroyed under the burden of RaGa.,Negative,0.9375274340156224,Negative,False,2026-03-16 04:50:25,kanwarrdsingh
1996,Your ally congress MP rajiv shukla has accepted on air that he has done so much for india ceicket,Positive,0.9802833411537949,Positive,False,2026-03-16 04:50:17,SuranaKavish
1998,"Adei Brahmin Janta Sanghi dog … Bark till your last breath da 97% Non Brahmins will fuck You fuckers here in Tamil Nadu da lavada joker … BJP is Anti OBC /Anti SC /Anti ST da Im not a Christian or a Muslim , don’t hide your hate on Non Brahmins in name of Religion da fucker",Negative,0.9965914160765764,Negative,False,2026-03-16 04:50:10,Kavi0591
1999,"If BJP fights on the deserved no. of seats in TN (70 to 80) and Annamalai heads the campaign, they not only will win 40+ seats but will form NDA govt too.",Neutral,0.9580996002044868,Positive,False,2026-03-16 04:50:08,Randeep_Sisodia
2000,All khans literally lift modis balls. Same with deepika padukone who supports zionists literally but we won't see u witches pushing agenda against them.,Neutral,0.9244691534838417,Negative,False,2026-03-16 04:50:07,lakkilaila5
2002,Gen Z of Nepals giving back all the love to BJP IT cell,Positive,0.9745879526199948,Positive,False,2026-03-16 04:50:04,TrueDeshKiBaat
2003,HOW MANY DAMN AMERICANS HAVE BEEN MURDERED IN THEIR OWN COUNTRY BY YOUR PARTY’S INVASION OF MANY OF OUR ENEMIES. HOW DARE YOU AS A SENATOR SIT UP IN WORTHLESS CONGRESS AND NEIMG DOWN OUR COUNTRY. You are truly DISGUSTING.,Negative,0.9006685314049356,Negative,False,2026-03-16 04:50:01,flockd16
2006,"No. Latest Feb 2026 India Today-CVoter poll: Modi 55% preferred PM, Rahul 27%. NDA projected 352 seats if polls today. Congress improved to 99 seats in 2024 but trails badly; Rahul's track record (losses 2014/19 as face) and trends show no path to PM. Politics shifts, but data says unlikely ever.",Neutral,0.978312862539649,Neutral,False,2026-03-16 04:49:58,grok
2008,Please tell me what the Modi Bhakt standing next to him said to that 😆,Neutral,0.9966058815870764,Negative,False,2026-03-16 04:49:54,nusrat_xahra
2009,"Usa Population 30 crs majority Christians India majority population Hindus 101cr + (minorities =44cr) Hindu leader Modi ji just to trouble minorities increase petrol diesel rate from 2019 covid era also 101rs petrol has ethanol also 25% mostly, hence only Hindus suffering🙆💔",Negative,0.9600387545605136,Negative,False,2026-03-16 04:49:54,balaji12_k
2010,And you support the BJP equivalent of Islamist politics so what are we supposed to do with your opinion?,Negative,0.9828531287716401,Negative,False,2026-03-16 04:49:53,GirlDontYell
2011,Someone called her Daal Gadot and it was super funny,Positive,0.9290615071615349,Neutral,False,2026-03-16 04:49:52,aanwar5252
2012,Shame on you. That's your reality. Modi ji is non-biological as per him par time sabka aayega.,Negative,0.9949445851001304,Negative,False,2026-03-16 04:49:47,Nitesh19486
2013,🚨Another Caste based policy!! BJP govts don't care about General Category. Why GCs should care for BJP then? Stop voting for BJP.,Negative,0.9796398381196973,Negative,False,2026-03-16 04:49:43,SatyajeetM72938
2015,But congress sent its eminent lawyers to pray to SC to stay hanging of Afzal Guru & Kasab & it's de-facto head cried when Batla House terrorists were killed. Why?,Negative,0.9368966762815899,Negative,False,2026-03-16 04:49:43,Chandra46
2016,"Happy Monday's (?)good morning(?) earth's all sanatan general classes sisters, brothers and parents (?).be united be safe. NO VOTE TO BJP 😡",Positive,0.9538123529370467,Negative,False,2026-03-16 04:49:41,jhunuchowdhury3
2017,"Hindu needs to listen to her. The one who feels protected for 4 years & praises our PM & HM have no complains. & Some Hindu keeps blaming Modi & Yogi. Why look at only a few Jehadi who executed ST$J ? Look at totsl bulldozed Jehadis who are hit in roots, where it hurts most.",Neutral,0.9311800469913115,Negative,False,2026-03-16 04:49:41,apurvaparikh18
2019,If only McCarthy had acted as if he cared about the same issues as R voters when he was speaker! He was the John Thune of the previous R majority in Congress.,Neutral,0.9967012266331586,Negative,False,2026-03-16 04:49:37,ScottJMelrose
2020,Catchy acronym but labelling an entire opposition party as anti-national is just election rhetoric.... Congress has genuine issues but this framing shuts down any real debate on policy.,Negative,0.960620920609611,Negative,False,2026-03-16 04:49:37,iDevangOza
2021,Shebaz is a meme even in Pakistan 🤣We dispise him too. But indians will never live down Modi Chaiwala saying Israel is his dad 🤣 How embarrassing! A rogue genocidal state who the whole world has isolated is the dad of India Btw Israelis think Indians r idol worshipping scum,Negative,0.9635116550680273,Negative,False,2026-03-16 04:49:35,mubzak786
2022,State sponsored Terrorism against Brahmins & General Caste of the country. Shame on Modi Government❗️,Negative,0.9592909889001874,Negative,False,2026-03-16 04:49:29,RakeshKishore_l
2024,MIGA is already taken by Indian PM Modi during his USA visit. Please find something thing else for Iran,Neutral,0.9418003692783254,Negative,False,2026-03-16 04:49:27,keerthiwad
2025,No hindutva goons will answer it Nothing was done by modi to Hindu's,Negative,0.9319446213038984,Negative,False,2026-03-16 04:49:26,itsmeyugandar
2026,"Bjp government will not provide justice, because victim is from general caste..",Negative,0.9099460389477806,Negative,False,2026-03-16 04:49:24,VishalD54833154
2030,Exactly. Congress should be abolished… it would save us a ton of money. Process improvement - get rid of this unnecessary step in our government,Negative,0.9674111113655467,Negative,False,2026-03-16 04:49:18,BullzEyeBabe
2033,BJP was distributing alcohol in Bengal... That's how they are saving sanatan? Just do an AI check for past 5 years how many BJP members are involved in rape or other major crime. Hindu hu mai but chutiya nahi hu... Jo aise logo ka saath do.,Negative,0.9724257660907579,Negative,False,2026-03-16 04:49:13,incognito_brain
2034,"Ah, how clear he was about the ideology. In 2001, Modi ji was discussing what Islam and its ideology truly represent, at a time when some of today's so-called right-wing YouTubers were pandering to leftists and jihadis. Lesson: Don't teach your dad how to make babies.",Neutral,0.9148463269711674,Negative,False,2026-03-16 04:49:10,Chikudi_US
2039,If we can get arrested for lying to Congress then Congress should be arrested for lying to the American people.,Negative,0.9986311044255313,Negative,False,2026-03-16 04:49:06,MathewS09340587
2040,"Under Modi corruption has creeped into each and every level. Defence, Judiciary and the journalism too.",Negative,0.9973081943210642,Negative,False,2026-03-16 04:49:05,WithRKVa
2041,Credit goes to Modi who has totally ruined India. Created fraudulent Andhbhakts to support BJP.,Negative,0.9890220521862865,Negative,False,2026-03-16 04:49:05,mjeyachandran6
2042,Mamata is a visionary for purging BJpee cadre in her state,Positive,0.9572590617900952,Positive,False,2026-03-16 04:49:05,CaptBoobrkurwa
2046,"Hindus, Beat the shit out of Chodi MahaRAAJ's RANDI-RAAJ of ""leaders"" everywhere",Negative,0.9900687281183467,Negative,False,2026-03-16 04:48:58,HinduUnifier
2047,"🏗️🇮🇳 India PM Weekend (Mar 14-15, 2026): PM launches ₹42,230Cr Silchar-Kolkata projects. Eastern+Northeast transformation weekend special. IndiaPM",Neutral,0.9986837978355719,Positive,False,2026-03-16 04:48:54,harrdiipbedii
2048,Well sorry for supporting our armed forces while a terrorist outfit gvnned down innocent civilians on the basis of their religion. You guys are NOT real. M0di is a cl0wn though . I agree.,Negative,0.9777028805226821,Negative,False,2026-03-16 04:48:52,xiuminsgluexo
2050,"Idiots at work . In last 3days minimum 20hours of powercut in GA colony, Bharatpur. Is this a joke ? khali ranga maribe na kichi legal action nebe ? corruption at its best. bjp odisha",Negative,0.9431043014882816,Negative,False,2026-03-16 04:48:49,SidhantDas95056
2051,OK then don't call it ZOG. Christianity is still a death cult that relies on Israel totally dominating the middle east in order to proc the return of their savior. And they make up 85% of congress. Is there an acronym for that?,Negative,0.9773438111909193,Negative,False,2026-03-16 04:48:48,Nate_Spud
2054,"Wow ... Even under an SC monitored case - this is the status, what more can we expect with our top judiciary now. We are no longer a democracy. Modi has killed it.",Negative,0.9598811284077341,Negative,False,2026-03-16 04:48:37,iamshalabh21
